join_s,sch_s,sch_r,adv_r,adv_s,data_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
1,0,1,4,0,0,111,0.0,31.36392,0.18866,6,2,102057,0
1,0,1,5,0,0,27,0.0,27.6748,0.04949,30,1,103043,0
1,0,1,3,0,0,31,0.0,30.36405,0.05577,1,2,205071,0
1,0,1,3,0,0,45,0.0,10.70317,1.05668,1,2,201100,0
1,0,1,11,0,0,160,0.0,19.17832,0.26504,4,6,206100,0
1,0,1,5,0,0,31,0.0,48.86426,0.05795,1,1,118016,0
1,0,1,5,0,0,40,0.0,20.21752,0.07025,21,2,115096,0
0,1,0,2,1,1140,0,110.43578,0.0,2.21295,0,0,206086,0
1,0,1,4,0,0,120,0.0,14.64069,0.19939,7,4,109004,0
1,0,1,6,0,0,85,0.0,21.0652,0.14334,12,1,104095,0
1,0,1,7,0,0,41,0.0,23.3322,0.07285,1,1,106080,0
1,0,1,2,0,0,24,0.0,24.15646,0.04527,4,2,106091,0
1,0,1,2,0,0,38,0.0,11.77865,0.06663,24,1,117077,0
1,0,1,6,0,0,72,0.0,16.32049,0.12184,1,6,205032,0
1,0,1,3,0,0,206,0.0,8.93175,0.34007,1,3,202044,0
1,0,1,5,0,0,55,0.0,46.64601,0.0985,12,4,204014,0
1,0,1,9,0,0,40,0.0,15.99653,0.06968,27,7,107089,0
1,0,1,7,0,0,43,0.0,38.49761,0.17169,7,4,115052,0
0,0,0,0,0,351,13,145.47059,0.0,0.64346,0,0,502100,0
1,0,1,7,0,0,28,0.0,31.00991,0.05163,1,3,102079,0
1,0,1,5,0,0,62,0.0,38.14406,0.10831,14,2,115099,0
1,0,1,3,0,0,60,0.0,22.64845,0.10268,1,2,206100,0
0,0,0,0,0,91,13,159.31297,0.0,0.21616,0,0,1101100,0
1,0,1,20,0,576,0,0.0,15.48583,0.00609,28,2,103069,0
1,0,1,3,0,0,15,0.0,67.38686,0.03222,44,2,108038,0
1,0,1,8,0,0,45,0.0,48.98192,0.08158,23,4,118063,0
1,0,1,7,0,0,55,0.0,17.81554,0.09494,1,5,207054,0
1,0,1,3,0,0,40,0.0,22.54134,0.0706,1,1,208100,0
1,0,1,3,0,0,15,0.0,76.84849,0.03251,83,3,104001,0
1,0,1,6,0,0,72,0.0,19.06749,0.12296,1,2,120008,0
1,0,1,6,0,0,90,0.0,6.50105,0.15101,2,1,112007,0
1,0,1,3,0,0,37,0.0,23.66756,0.06528,28,3,108040,0
1,0,1,4,0,0,43,0.0,35.42056,0.07703,1,1,202044,0
1,0,1,5,0,0,20,0.0,63.98581,0.04028,36,3,103065,0
1,0,1,6,0,0,85,0.0,15.71929,0.1432,6,3,119046,0
1,0,1,6,0,0,23,0.0,33.18187,0.0447,30,6,103058,0
0,0,0,13,1,0,0,168.34081,0.0,2.26977,0,0,110100,0
1,0,1,7,0,0,80,0.0,10.25916,0.13496,2,3,107038,0
1,0,1,6,0,0,38,0.0,24.36712,0.06738,1,5,209041,0
1,0,1,3,0,0,53,0.0,23.25138,0.09243,1,2,118086,0
0,0,0,5,0,942,13,79.55137,0.0,1.52969,1,0,202100,0
0,0,0,9,0,1023,13,107.20358,0.0,1.62542,1,0,203100,0
1,0,1,7,0,0,80,0.0,30.69453,1.40544,1,6,203029,0
1,0,1,5,0,0,60,0.0,19.56352,0.10242,16,4,119009,0
1,0,1,3,0,0,20,0.0,53.60332,0.04174,1,2,117061,0
1,0,1,9,0,0,68,82.55927,31.22279,0.11773,3,4,210004,0
1,0,1,6,0,0,65,0.0,27.5066,0.1115,13,6,206049,0
1,0,1,3,0,0,31,0.0,17.73115,0.08087,1,1,110052,0
1,0,1,8,0,0,131,0.0,23.58664,0.21924,5,1,106093,0
1,0,1,5,0,0,48,0.0,23.68599,0.08427,2,1,106099,0
0,0,0,0,0,430,3,173.55195,0.0,0.113,6,0,207100,0
1,0,1,3,0,0,20,0.0,76.38654,0.04135,56,3,111061,0
1,0,1,4,0,0,30,0.0,49.38408,0.05708,1,1,105073,0
1,0,1,5,0,0,120,0.0,15.498,0.20007,4,1,108004,0
1,0,1,5,0,0,96,0.0,20.88397,0.16108,9,3,109093,0
1,0,1,5,0,0,24,0.0,51.41214,0.04702,1,4,117044,0
1,0,1,5,0,0,120,0.0,12.01315,1.6704,7,3,102025,0
1,0,1,7,0,0,49,0.0,23.27269,0.08524,15,5,205054,0
1,0,1,8,0,0,120,0.0,16.28329,0.20002,6,2,112062,0
1,0,1,2,0,0,22,0.0,38.20781,0.04145,58,1,203096,0
1,0,1,4,0,0,68,0.0,26.18716,0.11644,13,4,107000,0
1,0,1,8,0,0,65,0.0,26.5975,0.10665,1,6,101001,0
1,0,1,4,0,0,26,0.0,23.04224,0.04715,1,1,115078,0
1,0,1,4,0,0,25,0.0,76.40018,0.05296,8,1,111068,0
1,0,1,8,0,0,144,0.0,9.40734,0.23785,5,8,113044,0
1,0,1,3,0,0,42,0.0,9.0031,0.07338,1,3,203009,0
1,0,1,4,0,0,55,0.0,46.72768,0.09845,1,3,115017,0
1,0,1,4,0,0,19,0.0,35.43498,0.03709,28,4,103028,0
1,0,1,5,0,0,30,0.0,39.35687,0.0552,1,4,205048,0
1,0,1,4,0,0,27,0.0,37.50363,0.05032,24,1,118001,0
1,0,1,5,0,0,24,0.0,58.28364,0.11416,13,4,115065,0
1,0,1,4,0,0,72,0.0,35.02532,0.12457,1,2,109006,0
1,0,1,6,0,0,53,0.0,29.87402,0.09236,13,6,109044,0
1,0,1,4,0,0,46,0.0,32.12723,0.0809,19,3,109088,0
1,0,1,4,0,0,18,0.0,21.88562,0.03491,34,1,106085,0
1,0,1,4,0,0,37,0.0,8.87721,0.06569,1,3,110070,0
1,0,0,28,0,0,0,0.0,15.5081,1.16098,8,2,106000,0
0,1,0,0,1,1077,0,163.90981,0.0,2.60567,0,0,101051,0
1,0,1,5,0,0,85,0.0,8.74664,0.14211,12,5,205048,0
1,0,1,3,0,0,22,0.0,3.07338,2.23956,27,3,113028,0
1,0,1,1,0,0,13,0.0,74.23478,0.02879,76,1,119058,0
1,0,1,3,0,0,25,0.0,60.74082,0.04926,1,1,202029,0
1,0,1,7,0,0,72,0.0,20.59184,0.11719,12,6,101051,0
1,0,0,27,0,0,0,0.0,14.8871,0.00609,6,9,202009,0
1,0,1,6,0,0,45,0.0,49.40212,0.0818,1,1,209093,0
1,0,1,6,0,0,85,0.0,6.6892,0.14206,10,2,120002,0
1,0,1,6,0,0,76,0.0,24.99686,0.13003,3,4,114022,0
1,0,1,1,0,0,13,0.0,43.31968,0.02747,53,1,104035,0
1,0,1,9,0,0,103,0.0,37.85269,0.17239,4,5,101083,0
1,0,1,5,0,0,53,0.0,18.92468,0.09152,1,4,211028,0
1,0,1,5,0,0,62,0.0,51.9358,0.11217,3,3,110079,0
1,0,1,7,0,0,62,0.0,14.91758,0.10563,11,2,107055,0
1,0,1,7,0,0,43,0.0,38.86802,0.0766,25,5,114020,0
1,0,1,8,0,0,28,0.0,67.69578,0.0498,36,3,101089,0
1,0,1,5,0,0,131,0.0,53.3594,0.66582,1,2,203100,0
1,0,1,3,0,0,19,0.0,50.09205,0.03828,1,3,211071,0
1,0,1,6,0,0,49,0.0,12.60925,0.22307,13,3,109030,0
0,0,0,0,0,104,13,88.47785,0.0,0.21826,0,0,1002100,0
1,0,1,4,0,0,55,0.0,32.84881,0.09569,16,2,107003,0
1,0,1,7,0,0,57,0.0,12.69395,0.09314,3,2,101039,0
1,0,1,7,0,0,43,0.0,26.44165,0.07547,1,4,106029,0
1,0,1,4,0,0,46,0.0,12.91192,0.07926,1,4,208061,0
1,0,1,6,0,0,53,0.0,44.71471,0.09524,3,4,209075,0
1,0,1,4,0,0,21,0.0,38.63868,0.04124,3,4,106087,0
1,0,1,2,0,0,65,0.0,28.86797,0.11164,13,2,106044,0
1,0,1,9,0,0,55,0.0,2.39086,0.09365,1,8,114093,0
1,0,1,1,0,0,14,0.0,38.52261,0.02881,59,1,202005,0
1,0,1,5,0,0,60,0.0,11.05408,0.10252,14,5,111050,0
1,0,1,5,0,0,36,0.0,37.25528,0.06722,4,2,113065,0
1,0,1,1,0,0,14,0.0,41.32593,0.02851,84,1,117000,0
1,0,1,10,0,0,103,106.749,22.62924,0.17278,8,7,201018,0
1,0,1,3,0,0,23,0.0,61.57532,0.5417,44,3,113073,0
1,0,1,3,0,0,49,0.0,1.23076,0.08377,21,1,118039,0
1,0,1,6,0,0,60,0.0,41.40989,0.10599,11,5,103049,0
1,0,1,3,0,0,33,0.0,28.20913,0.05908,36,1,117084,0
1,0,1,4,0,0,90,0.0,57.05354,0.1619,1,4,103083,0
0,1,0,4,1,840,0,171.69164,0.0,2.87034,0,0,108013,0
1,0,1,5,0,0,30,0.0,19.26019,0.05368,1,4,205048,0
1,0,1,2,0,0,26,0.0,43.09903,0.04919,19,1,110011,0
1,0,1,3,0,0,41,0.0,13.10302,0.07108,28,2,118059,0
1,0,1,7,0,0,76,0.0,13.51271,0.1285,4,6,202100,0
1,0,1,7,0,0,76,0.0,40.39016,0.13247,8,2,106096,0
1,0,1,3,0,0,27,0.0,23.14177,0.0496,14,1,117074,0
1,0,1,5,0,0,39,0.0,35.7451,0.07052,1,1,102043,0
0,0,0,0,0,1287,13,124.2017,0.0,1.95974,19,0,105100,0
1,0,1,7,0,0,48,0.0,60.03645,0.08878,24,2,105086,0
1,0,1,5,0,0,80,0.0,7.10025,0.13435,8,3,116100,0
1,0,1,5,0,0,32,0.0,16.32815,0.0573,1,3,201050,0
0,0,0,7,0,727,12,81.53642,0.0,1.15188,5,0,201100,0
1,0,1,2,0,0,16,0.0,72.55698,0.03473,1,1,114051,0
1,0,1,2,0,0,16,0.0,74.82909,0.0352,6,1,204065,0
1,0,1,5,0,0,30,0.0,28.65956,0.05484,13,2,109073,0
1,0,1,2,0,0,14,0.0,52.06929,0.03024,8,1,103060,0
0,0,0,0,0,351,13,95.16531,0.0,0.63943,0,0,502100,0
1,0,1,6,0,0,31,0.0,22.14169,0.05566,25,6,107100,0
1,0,1,3,0,0,29,0.0,11.14573,0.05252,1,1,112028,0
1,0,1,5,0,0,51,0.0,13.27739,1.89762,21,1,107054,0
1,0,1,6,0,0,85,0.0,14.81054,0.14352,2,4,114015,0
1,0,1,8,0,0,42,0.0,23.50932,0.07321,29,8,110050,0
1,0,1,3,0,0,22,0.0,25.03689,0.04141,30,2,116098,0
1,0,0,28,0,0,0,0.0,15.07223,1.73957,27,8,107046,0
1,0,1,6,0,0,45,0.0,12.91192,0.07457,1,3,106061,0
1,0,1,2,0,0,17,0.0,74.78436,0.03611,1,1,113001,0
1,0,1,3,0,0,39,0.0,40.10078,0.07013,23,2,118096,0
1,0,1,6,0,0,35,0.0,45.42782,0.06425,25,6,102095,0
0,0,0,5,0,948,7,83.52531,0.0,0.89904,1,0,202100,0
1,0,1,6,0,0,111,0.0,15.77597,0.18571,2,2,119093,0
1,0,0,27,0,0,0,0.0,48.98192,1.521,38,1,104063,0
1,0,1,4,0,0,31,0.0,36.32373,0.05817,18,1,107073,0
0,0,0,0,0,130,13,125.20096,0.0,0.25348,1,0,301100,0
1,0,1,8,0,0,111,0.0,12.59825,0.18442,1,4,104091,0
1,0,1,6,0,0,46,0.0,32.36823,0.08183,1,6,102089,0
1,0,1,6,0,0,31,0.0,27.80212,0.05105,27,6,101093,0
1,0,1,4,0,0,25,0.0,13.15051,0.5189,3,2,209005,0
1,0,1,2,0,0,24,0.0,63.90291,0.04707,51,1,104035,0
1,0,1,2,0,0,26,0.0,14.98439,0.04783,16,2,105085,0
1,0,1,5,0,0,19,0.0,32.30849,0.03841,1,1,115050,0
1,0,1,5,0,0,35,0.0,24.52764,0.06246,1,1,115073,0
1,0,1,7,0,0,111,0.0,10.07972,0.1843,7,1,102079,0
1,0,1,3,0,0,30,0.0,36.4996,0.05466,35,2,117040,0
1,0,1,7,0,0,76,0.0,17.43725,0.12837,10,1,117030,0
1,0,1,9,0,0,55,0.0,18.82145,0.09504,1,5,204039,0
1,0,1,6,0,0,68,0.0,17.39217,0.11202,4,6,108000,0
0,0,0,5,0,783,4,171.43554,0.0,0.40903,13,0,202100,0
1,0,1,5,0,0,45,0.0,18.56561,0.07857,1,5,116046,0
1,0,1,3,0,0,33,0.0,28.42546,0.05885,37,2,105001,0
0,0,0,0,0,314,6,121.10314,0.0,0.28499,2,0,206100,0
1,0,1,13,0,0,206,0.0,4.45102,0.35711,2,7,302100,0
1,0,1,7,0,0,85,0.0,14.96783,0.14328,4,5,105056,0
1,0,1,5,0,0,90,0.0,10.18335,0.15075,6,1,113075,0
1,0,1,3,0,0,25,0.0,33.83568,0.04733,5,3,108033,0
1,0,1,8,0,0,111,0.0,30.64322,0.18764,1,1,108058,0
1,0,1,5,0,0,68,0.0,20.50759,0.11642,1,1,209029,0
1,0,1,4,0,0,62,0.0,10.91581,0.10481,1,4,118037,0
1,0,1,7,0,0,51,0.0,7.28896,0.08727,18,1,108030,0
1,0,1,3,0,0,42,0.0,5.35461,0.06778,23,3,101012,0
1,0,1,2,0,0,17,0.0,75.23284,0.03562,68,2,110029,0
1,0,1,5,0,0,57,0.0,18.09306,0.09394,7,5,116069,0
1,0,1,2,0,0,37,0.0,5.96136,0.06477,21,1,112015,0
1,0,1,4,0,0,17,0.0,22.01211,0.03283,63,2,117096,0
1,0,1,11,0,0,96,0.0,16.12543,0.1608,10,10,110020,0
1,0,1,3,0,0,48,0.0,23.3645,0.08375,1,2,119046,0
1,0,1,6,0,0,80,0.0,25.8065,0.13222,7,6,103059,0
1,0,1,22,0,0,241,0.0,9.84149,0.53139,1,7,104059,0
1,0,1,5,0,0,65,0.0,4.89749,0.10977,15,2,116087,0
1,0,1,3,0,0,40,0.0,8.57874,0.06944,27,1,112090,0
0,1,0,2,1,1296,0,122.63298,0.0,2.32983,0,0,112030,0
1,0,1,4,0,0,85,0.0,26.82264,0.14442,7,4,120086,0
1,0,1,7,0,0,85,0.0,18.92468,0.14358,3,3,110028,0
1,0,1,5,0,0,41,0.0,51.48742,0.0761,2,3,102064,0
1,0,1,5,0,0,39,0.0,40.09164,0.07025,1,1,102043,0
1,0,1,3,0,0,131,0.0,12.03622,0.21682,5,2,103036,0
1,0,1,4,0,0,34,0.0,16.04685,0.06006,1,1,114088,0
1,0,1,11,0,0,131,0.0,11.88707,0.21664,6,3,207100,0
1,0,0,28,0,0,0,0.0,76.72785,1.67756,1,12,201016,0
1,0,1,3,0,0,32,0.0,13.7217,0.93387,1,3,102075,0
1,0,1,4,0,0,30,0.0,22.9198,0.05407,26,2,111075,0
1,0,1,4,0,0,45,0.0,33.03457,0.08028,3,3,106049,0
1,0,1,2,0,0,34,132.28331,44.36873,0.06263,22,2,201090,0
1,0,0,28,0,0,0,0.0,35.08234,0.95779,4,3,104063,0
1,0,0,28,0,0,0,0.0,15.31036,0.0061,2,2,102020,0
1,0,1,3,0,0,30,0.0,60.74082,0.05271,1,2,101029,0
1,0,1,27,0,0,0,0.0,202.98739,0.0078,28,1,103096,0
1,0,1,5,0,0,33,0.0,23.46867,0.05905,18,2,205016,0
1,0,1,6,0,0,31,0.0,34.91398,0.05829,1,1,109054,0
1,0,1,1,0,0,13,0.0,79.44307,0.241,9,1,102018,0
1,0,1,4,0,0,51,0.0,25.43467,0.08823,19,3,212025,0
1,0,1,13,0,0,28,0.0,6.98619,0.04565,29,5,101095,0
1,0,1,5,0,0,68,0.0,9.06977,0.11494,9,3,117100,0
1,0,1,4,0,0,42,0.0,27.34479,0.07366,23,3,208089,0
0,1,0,8,1,779,0,84.97772,0.0,2.44559,0,0,112026,0
1,0,1,4,0,0,37,0.0,8.8178,0.06552,6,3,105020,0
1,0,1,5,0,0,27,0.0,48.72047,0.05295,6,1,202058,0
1,0,1,7,0,0,76,0.0,37.37164,0.13143,13,7,119098,0
1,0,1,3,0,0,36,0.0,21.03305,0.06392,1,3,201073,0
1,0,1,9,0,0,96,0.0,3.1896,0.16055,2,9,110050,0
1,0,1,12,0,0,85,0.0,23.02893,0.14372,1,10,203045,0
1,0,1,5,0,0,40,0.0,25.2013,0.06545,24,1,101079,0
1,0,1,8,0,0,42,0.0,6.46883,0.07326,9,8,110050,0
1,0,1,3,0,0,21,0.0,37.77422,0.04089,3,3,117079,0
1,0,1,8,0,0,120,0.0,15.36859,0.2002,3,6,116057,0
1,0,1,9,0,0,90,0.0,3.83056,0.15065,4,1,119077,0
0,0,0,0,1,16,0,135.24279,0.0,2.64176,0,0,111085,0
1,0,1,1,0,0,15,0.0,42.40003,0.03005,85,1,210071,0
1,0,1,2,0,0,19,0.0,35.71088,0.0435,1,1,105002,0
1,0,1,8,0,0,85,0.0,25.8065,0.14398,10,7,113035,0
1,0,1,3,0,0,39,0.0,11.34113,0.06781,30,2,113057,0
1,0,1,5,0,0,181,0.0,11.20898,0.29759,3,5,109010,0
1,0,1,7,0,0,55,0.0,15.70421,0.0945,7,6,105073,0
1,0,1,5,0,0,37,0.0,22.38602,0.06591,1,2,115079,0
1,0,1,3,0,0,20,0.0,44.62696,0.03985,3,3,111004,0
1,0,1,5,0,0,37,0.0,11.951,0.06461,32,1,104093,0
1,0,1,7,0,0,181,0.0,12.61689,0.29907,1,4,105084,0
1,0,1,10,0,0,51,0.0,29.16308,0.08907,12,2,113023,0
1,0,1,7,0,0,45,98.44476,54.41857,0.16201,10,3,111070,0
1,0,1,6,0,0,103,0.0,32.02504,0.17488,1,4,302100,0
1,0,1,3,0,0,29,0.0,7.10025,0.05219,19,2,109090,0
1,0,1,3,0,0,24,0.0,28.47983,0.0454,4,2,111023,0
1,0,1,5,0,0,45,0.0,16.65969,0.07771,25,5,115051,0
1,0,1,7,0,0,80,0.0,6.5328,0.13387,13,6,209016,0
1,0,1,5,0,0,35,0.0,14.38077,0.06178,1,5,104069,0
1,0,1,3,0,0,22,0.0,42.54906,0.04216,1,3,115097,0
1,0,1,1,0,0,14,0.0,85.1953,0.03223,25,1,115042,0
1,0,1,5,0,0,43,0.0,10.04886,2.35245,26,1,116100,0
1,0,1,5,0,0,34,0.0,62.2757,0.06498,25,3,102006,0
1,0,1,12,0,0,181,0.0,3.96705,0.2967,3,10,206100,0
1,0,1,5,0,0,65,0.0,15.19043,0.1108,6,5,115034,0
1,0,1,7,0,0,90,0.0,39.98655,0.15711,10,5,205056,0
1,0,1,5,0,0,144,0.0,15.70421,0.33317,4,1,205016,0
1,0,1,5,0,0,65,0.0,12.64648,0.4312,1,5,210007,0
1,0,1,22,0,0,32,0.0,25.37804,0.05817,11,1,106001,0
1,0,1,4,0,0,20,0.0,42.47398,2.2728,19,2,109030,0
1,0,1,4,0,0,42,0.0,40.09164,0.07587,6,1,120043,0
1,0,1,4,0,0,36,0.0,33.30696,0.05934,1,1,101041,0
1,0,1,4,0,0,45,0.0,11.83155,0.07799,1,1,119069,0
1,0,1,4,0,0,45,0.0,32.9796,0.07411,26,1,101092,0
1,0,1,4,0,0,48,0.0,17.12297,0.08272,23,2,118012,0
1,0,1,11,0,0,80,0.0,7.82436,0.13485,1,3,113071,0
1,0,1,5,0,0,45,0.0,7.29077,0.07811,12,4,104092,0
1,0,1,4,0,0,28,0.0,68.06853,0.05664,1,4,102079,0
1,0,1,4,0,0,49,0.0,48.20553,0.08811,1,4,116095,0
1,0,1,9,0,0,96,0.0,18.05472,0.16079,8,4,105078,0
1,0,1,4,0,0,51,0.0,24.52256,0.08813,22,2,112084,0
1,0,1,4,0,0,27,0.0,92.00436,0.05867,1,3,103093,0
1,0,1,5,0,0,32,0.0,7.29077,0.05652,33,2,113045,0
1,0,1,7,0,0,49,0.0,13.27739,0.08433,15,3,107054,0
1,0,1,4,0,0,28,0.0,35.88446,0.05378,1,3,117071,0
1,0,1,4,0,0,42,0.0,17.51853,0.07321,1,1,111029,0
1,0,1,6,0,0,38,0.0,49.30244,0.07174,1,4,103048,0
1,0,1,8,0,0,72,0.0,34.64799,0.17662,14,2,119049,0
1,0,1,8,0,0,65,0.0,24.26349,0.11206,2,7,110033,0
1,0,1,1,0,0,13,0.0,35.87041,0.02713,1,1,107063,0
0,0,0,6,0,1056,13,161.63725,0.0,1.85877,3,0,104100,0
1,0,1,4,0,0,22,0.0,41.06897,0.04389,1,3,117039,0
1,0,1,6,0,0,62,0.0,11.14876,0.10598,2,2,119064,0
1,0,1,8,0,0,103,0.0,22.64549,0.17335,5,4,107027,0
1,0,1,4,0,0,38,0.0,27.57645,0.0684,1,4,203050,0
1,0,1,2,0,0,20,0.0,62.87292,0.04039,43,2,205079,0
1,0,1,4,0,0,60,0.0,33.98808,0.10475,8,2,109021,0
1,0,1,7,0,0,90,0.0,10.21236,0.14578,4,1,101002,0
1,0,1,5,0,0,22,0.0,34.3772,0.04223,1,3,116070,0
1,0,1,4,0,0,68,0.0,21.19328,0.11157,1,2,101095,0
1,0,1,4,0,0,72,0.0,31.06103,0.12469,1,4,112056,0
1,0,1,5,0,0,27,0.0,13.81591,0.04939,1,2,112043,0
0,0,0,0,0,117,13,81.53642,0.0,0.21745,0,0,1001100,0
1,0,1,1,0,0,13,0.0,29.95406,0.02698,51,1,110046,0
1,0,1,4,0,0,25,0.0,34.80002,0.04776,38,3,103009,0
1,0,1,8,0,0,65,0.0,37.79869,0.11303,17,8,107049,0
1,0,1,4,0,0,53,0.0,39.94248,1.13581,3,4,114100,0
1,0,1,4,0,0,49,0.0,31.30188,0.08623,1,3,208013,0
1,0,0,28,0,0,0,0.0,11.61896,0.13054,32,2,104009,0
1,0,1,8,0,0,40,0.0,33.45618,0.07253,1,5,104001,0
1,0,1,6,0,0,120,0.0,6.2595,0.19841,5,4,117023,0
1,0,1,3,0,0,27,0.0,18.06709,0.04924,22,3,104001,0
1,0,1,4,0,0,27,0.0,23.88865,0.0491,1,2,201050,0
1,0,0,28,0,0,0,0.0,61.25696,1.00289,34,5,105073,0
1,0,1,2,0,0,15,0.0,11.8053,0.02959,58,1,102002,0
1,0,1,5,0,0,34,0.0,52.50982,0.0644,1,4,117017,0
1,0,1,9,0,0,72,0.0,13.34388,0.12133,13,5,206067,0
1,0,1,8,0,0,46,0.0,42.47062,0.08308,1,2,108075,0
1,0,1,4,0,0,24,0.0,46.19918,0.04662,2,3,202027,0
1,0,1,10,0,0,103,0.0,15.28076,0.17209,1,8,104070,0
1,0,1,3,0,0,38,0.0,89.19138,0.07916,13,1,108005,0
1,0,1,5,0,0,40,0.0,47.68842,0.07328,13,5,117033,0
1,0,1,2,0,0,17,0.0,16.22024,0.03286,50,2,112052,0
1,0,1,9,0,0,48,0.0,52.0748,0.08774,6,1,110005,0
1,0,1,5,0,0,60,0.0,14.65993,0.102,15,1,107041,0
1,0,1,3,0,0,32,0.0,55.63555,0.06063,24,2,108027,0
1,0,1,5,0,0,65,0.0,14.48991,0.11109,2,3,116077,0
1,0,1,2,0,0,35,0.0,13.47281,0.0619,22,2,103024,0
1,0,1,4,0,0,21,0.0,5.96867,0.03865,1,2,120089,0
1,0,1,9,0,0,76,0.0,35.08234,0.13085,13,4,104063,0
1,0,1,7,0,0,46,0.0,31.90281,0.08165,9,1,114041,0
1,0,1,4,0,0,90,0.0,11.59918,0.15059,1,2,103014,0
1,0,1,8,0,0,68,0.0,24.52037,0.11585,15,6,103095,0
1,0,1,4,0,0,28,0.0,15.37035,0.04613,39,2,103012,0
1,0,1,6,0,0,85,0.0,6.43953,0.14214,11,5,119045,0
1,0,1,5,0,0,72,0.0,9.41584,0.11602,14,5,101087,0
1,0,0,28,0,0,0,0.0,100.97304,0.0066,35,12,102016,0
1,0,1,3,0,0,48,0.0,47.68953,0.08148,18,1,101015,0
1,0,1,6,0,0,131,101.42024,23.05696,0.32503,6,2,201071,0
1,0,1,5,0,0,30,0.0,76.59483,0.06055,8,2,117075,0
1,0,1,3,0,0,37,0.0,10.85681,0.06527,1,3,117073,0
1,0,1,15,0,0,111,0.0,16.93829,0.18547,1,10,205100,0
1,0,1,6,0,0,96,0.0,17.94646,0.16162,3,4,107049,0
1,0,1,5,0,0,55,0.0,12.51756,0.09417,11,2,205060,0
1,0,1,5,0,0,36,0.0,54.10785,0.06683,31,3,118087,0
1,0,1,5,0,0,32,0.0,18.06709,0.05728,24,3,111001,0
1,0,0,27,0,0,0,0.0,22.52867,0.66279,37,9,107069,0
1,0,1,3,0,0,23,0.0,18.78435,0.04346,1,1,107073,0
1,0,0,4,0,0,0,0.0,4.35667,0.10944,10,1,109100,0
1,0,1,7,0,0,241,0.0,2.94512,0.39448,1,3,104026,0
1,0,1,7,0,0,144,0.0,26.08696,0.24309,1,6,102044,0
1,0,1,5,0,0,72,0.0,78.44403,0.13976,1,1,118003,0
0,0,0,0,1,1,0,93.48484,0.0,1.69293,0,0,115016,0
1,0,1,7,0,0,53,0.0,48.1244,0.91944,1,5,104061,0
1,0,1,4,0,0,48,0.0,28.1263,0.0834,24,3,114089,0
1,0,1,6,0,0,90,139.31641,11.05408,0.15044,10,5,204012,0
1,0,1,6,0,0,76,0.0,34.06714,0.13099,7,4,208050,0
1,0,1,4,0,0,20,0.0,93.65821,0.04678,23,1,106000,0
1,0,1,4,0,0,42,0.0,12.66783,0.41125,1,3,102061,0
0,0,0,2,0,587,13,156.97332,0.0,1.04187,10,0,201100,0
1,0,1,5,0,0,55,0.0,38.06127,0.09664,14,3,108056,0
0,0,0,0,0,117,13,115.00407,0.0,0.22604,0,0,701100,0
0,0,0,10,0,504,13,110.43578,0.0,0.82415,1,0,202100,0
1,0,1,4,0,0,49,0.0,34.71521,0.08638,13,2,209043,0
1,0,1,2,0,0,33,158.09734,23.31744,1.6361,31,1,202100,0
1,0,1,24,0,0,0,0.0,35.71788,0.00604,19,2,102098,0
1,0,1,5,0,0,39,0.0,12.61448,0.06894,1,5,116007,0
0,0,0,0,0,351,13,130.08535,0.0,0.63241,0,0,406100,0
1,0,1,6,0,0,48,0.0,20.56106,0.08376,7,3,111024,0
0,0,0,0,0,582,13,155.41802,0.0,1.04827,1,0,305100,0
1,0,1,3,0,0,20,0.0,45.34571,0.0407,25,3,111061,0
1,0,1,1,0,0,13,0.0,66.67768,0.02901,1,1,114007,0
1,0,0,27,0,0,0,0.0,47.74671,0.01513,91,3,105009,0
1,0,1,3,0,0,46,0.0,16.17949,0.07988,1,3,107041,0
1,0,1,2,0,0,16,0.0,17.98817,0.031,1,1,119060,0
1,0,1,6,0,0,57,0.0,11.82019,0.09743,11,6,207093,0
1,0,1,8,0,0,62,0.0,36.2152,0.10877,1,7,112078,0
1,0,1,27,0,0,39,0.0,10.1669,0.0636,17,2,101015,0
1,0,1,4,0,0,35,0.0,6.75914,0.06231,9,1,112008,0
1,0,1,5,0,0,72,0.0,29.85962,0.12433,3,2,112049,0
1,0,1,7,0,0,76,0.0,20.03572,0.12843,1,2,207055,0
1,0,1,9,0,0,90,0.0,8.69395,0.15091,4,2,119088,0
1,0,1,9,0,0,85,0.0,3.10156,0.14166,1,5,115098,0
1,0,1,5,0,0,36,0.0,23.10989,0.06398,22,2,107089,0
1,0,1,5,0,0,41,0.0,20.61704,0.07244,8,5,107100,0
1,0,1,5,0,0,68,0.0,42.81953,0.11908,16,2,203021,0
0,0,0,6,0,1038,10,118.90554,0.0,1.33385,0,0,115100,0
1,0,1,8,0,0,45,0.0,21.3864,0.07354,14,1,101043,0
1,0,1,4,0,0,39,0.0,52.21447,0.0724,9,4,116024,0
1,0,1,28,0,0,0,0.0,11.58839,0.00607,12,1,102056,0
0,0,0,26,1,0,0,112.30237,0.0,0.03379,0,0,704100,1
0,0,0,24,1,0,0,107.20358,0.0,0.04041,0,0,307100,1
0,0,0,27,1,0,0,0.0,0.0,0.04337,0,0,605100,1
0,1,0,0,1,1116,0,82.55927,0.0,2.21109,0,0,101083,1
